bl_part_id,weight,source
973pb0653c01,1.31,ITEMID
973pb0653,0.8,ITEMID
973pb0652,0.81,ITEMID
973pb0654c01,1.3,ITEMID
973pb0654,0.8,ITEMID
973pb0650,0.79,ITEMID
87697,1.98,ITEMID
54701c04,55.4,ITEMID
54702c04,55.4,ALTITEMID
54703c04,55.4,ALTITEMID
88289,1.07,ITEMID
88812,0.17,ITEMID
40005stk01,0.05,ITEMID
91231,0.05,ALTITEMID
soccer01,32.0,ITEMID
3002pb14,1.92,ITEMID
41747pb031,2.43,ITEMID
41748pb032,2.43,ITEMID
87601,6.3,ITEMID
41748pb031,2.43,ITEMID
41747pb032,2.43,ITEMID
3861pb01,2.13,ITEMID
3005pb011,0.45,ITEMID
x224pb011,7.1,ITEMID
3003pb026,1.35,ITEMID
3003pb024,1.35,ALTITEMID
30144pb074,6.73,ITEMID
30144pb075,6.73,ITEMID
BA003pb07,4.9,ITEMID
4865pb030,0.5,ITEMID
BA025pb02,8.35,ITEMID
BA025pb03,8.35,ITEMID
BA009pb07,6.5,ITEMID
BA028pb01,11.0,ITEMID
crssprt01pb44,3.3,ITEMID
777p07ridged,1.25,ITEMID
4066pb365,8.0,ITEMID
47576pb01,1.0,ITEMID
3004pb084,0.85,ITEMID
3068pb0308,0.45,ITEMID
3068bpb0308,0.45,ALTITEMID
3068pb0309,0.45,ITEMID
3068bpb0309,0.45,ALTITEMID
3701pb002,1.46,ITEMID
32000pb001,0.73,ITEMID
32000pb002,0.73,ITEMID
4215bpb35,3.0,ITEMID
3039pb029,2.0,ITEMID
3004pb085,0.8,ITEMID
3004pb086,0.8,ITEMID
30363pb013,1.83,ITEMID
30363pb014,1.83,ITEMID
6203pb11,2.2,ITEMID
30144pb076,6.73,ITEMID
30144pb077,6.73,ITEMID
30144pb078,6.73,ITEMID
777pb03,1.2,ITEMID
6881pb03,3.0,ITEMID
30144pb079,6.73,ITEMID
3242e,8.0,ITEMID
3068pb0307,0.45,ITEMID
3068bpb0307,0.45,ALTITEMID
31110pb041,13.0,ITEMID
2723pb046,0.8,ITEMID
2723pb047,0.8,ITEMID
bab010,52.5,ITEMID
6180pb032,2.95,ITEMID
52031pb014,3.3,ITEMID
58846pb02L,11.0,ITEMID
58846pb02R,11.0,ITEMID
58846pb03R,11.0,ITEMID
58846pb03L,11.0,ITEMID
4150pb065,0.33,ITEMID
3068pb0310,0.45,ITEMID
3068bpb0310,0.45,ALTITEMID
3010pb118,1.65,ITEMID
47456pb004,1.0,ITEMID
6636pb023,0.83,ITEMID
6636pb024,0.85,ITEMID
50950pb014L,0.75,ITEMID
50950pb015R,0.75,ITEMID
bb0451,1.9,ITEMID
973pb0655,0.79,ITEMID
973pb0655c01,1.29,ITEMID
973pb0656,0.8,ITEMID
973pb0656c01,1.25,ITEMID
3008pb008L,3.3,ITEMID
3008pb008R,3.3,ITEMID
x870cc01,4.0,ITEMID
4085d,0.29,ITEMID
5731,0.29,ALTITEMID
44860,0.29,ALTITEMID
60897,0.29,ALTITEMID
93793,0.29,ALTITEMID
32000pb003,0.73,ITEMID
crssprt01pb27b,3.3,ITEMID
3626pb0425,0.55,ITEMID
3626pb0426,0.54,ITEMID
3626pb0427,0.55,ITEMID
3626pb0428,0.52,ITEMID
3626pb0429,0.56,ITEMID
3626pb0430,0.55,ITEMID
3626pb0431,0.56,ITEMID
3626pb0432,0.54,ITEMID
3626pb0433,0.55,ITEMID
3626bpb0433,0.55,ALTITEMID
3626cpb0433,0.55,ALTITEMID
3626pb0434,0.56,ITEMID
3626pb0435,0.55,ITEMID
3626bpb0435,0.55,ALTITEMID
3626cpb0435,0.55,ALTITEMID
3626pb0436,0.54,ITEMID
3626bpb0436,0.54,ALTITEMID
3626cpb0436,0.54,ALTITEMID
3626pb0437,0.54,ITEMID
3626pb0438,0.55,ITEMID
3626bpb0438,0.55,ALTITEMID
3626cpb0438,0.55,ALTITEMID
3626pb0439,0.54,ITEMID
3626bpb0439,0.54,ALTITEMID
3626pb0440,0.55,ITEMID
973pb0657c01,1.25,ITEMID
973pb0658c01,1.27,ITEMID
973pb0659c01,1.23,ITEMID
973pb0660c01,1.26,ITEMID
973pb0661c01,1.27,ITEMID
973pb0662c01,1.25,ITEMID
973pb0663c01,1.4,ITEMID
973pb0664c01,1.24,ITEMID
973pb0665c01,1.25,ITEMID
973pb0666c01,1.24,ITEMID
973pb0667c01,1.25,ITEMID
973pb0668c01,1.25,ITEMID
973pb0669c01,1.23,ITEMID
973pb0670c01,1.27,ITEMID
973pb0671c01,1.25,ITEMID
973pb0672c01,1.25,ITEMID
970d11pb01,1.15,ITEMID
970c00pb0056,1.19,ITEMID
970c00pb0057,1.16,ITEMID
970c00pb0058,1.17,ITEMID
970c00pb0059,1.16,ITEMID
970c00pb0060,1.18,ITEMID
970c42pb01,1.17,ITEMID
970c03pb05,1.16,ITEMID
970c03pb06,1.17,ITEMID
87997pb01,0.62,ITEMID
87999,0.74,ITEMID
86396,0.74,ALTITEMID
87995,1.23,ITEMID
86385,1.23,ALTITEMID
87996pb01,0.62,ITEMID
87992,1.09,ITEMID
88895,1.09,ALTITEMID
3069pb0125,0.27,ITEMID
3069bpb0125,0.27,ALTITEMID
88630bpb125,0.27,ALTITEMID
87994,0.2,ITEMID
17715,0.2,ALTITEMID
19385,0.2,ALTITEMID
37078,0.2,ALTITEMID
87994pb01,0.2,ITEMID
87989,0.1,ITEMID
87990,0.61,ITEMID
18227,0.61,ALTITEMID
3068pb0311,0.48,ITEMID
3068bpb0311,0.48,ALTITEMID
88409pb0311,0.48,ALTITEMID
87993,0.41,ITEMID
87769pb02,1.7,ITEMID
973pb0689c01,1.3,ITEMID
973pb0689,0.82,ITEMID
stretch,5.0,ITEMID
lotso1,17.0,ITEMID
lotso2,17.0,ITEMID
rex01,14.5,ITEMID
87769pb03,1.7,ITEMID
hamm1,7.2,ITEMID
hamm3,7.2,ITEMID
hamm2,7.4,ITEMID
973pb0678c01,1.25,ITEMID
973pb0679c01,1.25,ITEMID
87767pb02,2.2,ITEMID
970clg00pb03,1.6,ITEMID
973pb0677c99,1.4,ITEMID
973pb0677,0.82,ITEMID
970clg00pb04,1.53,ITEMID
87764pb02,2.27,ITEMID
973pb0690c99,1.4,ITEMID
973pb0690,0.82,ITEMID
88062pb02,0.41,ITEMID
88064pb02,1.61,ITEMID
90191pb01,0.64,ITEMID
973pb0671,0.8,ITEMID
973pb0658,0.8,ITEMID
973pb0672,0.8,ITEMID
973pb0670,0.8,ITEMID
973pb0659,0.8,ITEMID
973pb0668,0.8,ITEMID
973pb0669,0.8,ITEMID
973pb0657,0.8,ITEMID
973pb0660,0.8,ITEMID
973pb0665,0.8,ITEMID
973pb0666,0.8,ITEMID
973pb0664,0.8,ITEMID
973pb0662,0.8,ITEMID
973pb0661,0.8,ITEMID
973pb0667,0.8,ITEMID
973pb0663,0.8,ITEMID
3846pb026,0.42,ITEMID
3009pb126,2.42,ITEMID
6111pb006,3.8,ITEMID
3009pb127,2.5,ITEMID
BA029pb01,11.5,ITEMID
4066pb366,8.0,ITEMID
30144pb080,6.73,ITEMID
132hollow,0.89,ITEMID
970c55,1.16,ITEMID
8097stk01,0.79,ITEMID
91377,0.79,ALTITEMID
87570pb01,0.8,ITEMID
90001,3.6,ITEMID
30151pb02,1.25,ITEMID
30151apb02,1.25,ALTITEMID
90109,21.0,ITEMID
3626pb0441,0.54,ITEMID
90201,4.2,ITEMID
3010pb119,1.5,ITEMID
90202,0.5,ITEMID
15646,0.5,ALTITEMID
49756,0.5,ALTITEMID
91347,1.5,ITEMID
4511pb01,4.5,ITEMID
7596stk01,1.0,ITEMID
87079pb0004,0.9,ITEMID
87079pb0005,0.9,ITEMID
87079pb0006,0.9,ITEMID
3003pb027,1.16,ITEMID
89974pb01,1.47,ITEMID
973pb0673c01,1.3,ITEMID
973pb0673,0.81,ITEMID
87610pb01,0.59,ITEMID
973pb0674c01,1.3,ITEMID
973pb0674,0.81,ITEMID
3626pb0077,0.54,ITEMID
3626bpb0077,0.54,ALTITEMID
3626cpb0077,0.54,ALTITEMID
3626pb0443,0.54,ITEMID
3626bpb0443,0.54,ALTITEMID
3626cpb0443,0.54,ALTITEMID
3626pb0079,0.54,ITEMID
87557pb03,0.96,ITEMID
90005,0.07,ITEMID
87561pb01,5.3,ITEMID
sw0978,5.3,ALTITEMID
89991pb01,6.93,ITEMID
89990,6.93,ALTITEMID
89993,0.2,ITEMID
89992,0.15,ITEMID
89991pb02,6.9,ITEMID
90187c01pb01,14.4,ITEMID
90186c01pb01,14.4,ALTITEMID
90187c01pb02,14.3,ITEMID
90186c01pb02,14.3,ALTITEMID
90203,1.3,ITEMID
90190,1.3,ITEMID
89898,1.74,ITEMID
89899,1.74,ITEMID
89895,1.16,ITEMID
89891pb01c01,8.8,ITEMID
8095stk01,0.45,ITEMID
90350,0.45,ALTITEMID
87079pb0007,0.9,ITEMID
42511pb02,1.43,ITEMID
42511pb03,1.43,ITEMID
88001,0.97,ITEMID
50995pb07,1.03,ITEMID
3626pb0442,0.54,ITEMID
3626bpb0442,0.54,ALTITEMID
3626cpb0442,0.54,ALTITEMID
2694pb01R,8.7,ITEMID
2694pb01L,8.7,ITEMID
6179pb025L,1.94,ITEMID
6179pb025R,1.94,ITEMID
3068pb0312,0.48,ITEMID
3068bpb0312,0.48,ALTITEMID
3069pb0126,0.26,ITEMID
3069bpb0126,0.26,ALTITEMID
bb0458c01pb01,3.4,ITEMID
90199,0.8,ITEMID
bb0093c16,4.8,ITEMID
6131pb03,1.24,ITEMID
3068pb0313,0.5,ITEMID
3068bpb0313,0.5,ALTITEMID
970c00pb0061,1.18,ITEMID
3069pb0127,0.26,ITEMID
3069bpb0127,0.26,ALTITEMID
4150pb066,0.35,ITEMID
973c051,1.25,ITEMID
62537pb03,1.25,ITEMID
973pb0675c01,1.25,ITEMID
970d10,1.16,ITEMID
6091pb003,0.65,ITEMID
8096stk01,0.3,ITEMID
90351,0.3,ALTITEMID
7939stk01,2.0,ITEMID
91144,2.0,ALTITEMID
71610c02pb01,170.0,ITEMID
973pb0675,0.82,ITEMID
973pb0676c01,1.25,ITEMID
973pb0676,0.82,ITEMID
88489,0.43,ITEMID
3091,0.43,ALTITEMID
87084,9.59,ITEMID
89398pb01,5.35,ITEMID
4544pb06,15.0,ITEMID
4197pb012,22.0,ITEMID
horse04c01pb01,29.0,ITEMID
6126b,0.23,ITEMID
28618,0.23,ALTITEMID
3840pb18,0.3,ITEMID
2302pb02,8.5,ITEMID
41970pb06,8.0,ITEMID
47438c01pb03,118.0,ITEMID
47436c09pb01,118.0,ALTITEMID
47439c01pb03,118.0,ALTITEMID
50381c07pb01,118.0,ALTITEMID
3003pb028R,1.16,ITEMID
3003pb028L,1.16,ITEMID
50955pb002,4.4,ITEMID
50956pb002,4.4,ITEMID
50955pb003,4.4,ITEMID
50956pb003,4.4,ITEMID
x224pb012,7.1,ITEMID
3010pb120,1.5,ITEMID
3010pb121,1.5,ITEMID
3010pb122,1.5,ITEMID
6131pb04,1.23,ITEMID
3069pb0022,0.26,ITEMID
3069bpb0022,0.26,ALTITEMID
3068pb0314,0.45,ITEMID
3068bpb0314,0.45,ALTITEMID
30144pb081,6.73,ITEMID
3479pb03R,1.2,ITEMID
3479pb03L,1.2,ITEMID
4865pb031,0.47,ITEMID
30413pb019,1.05,ITEMID
3004pb039,0.85,ITEMID
3004pb040,0.85,ITEMID
3009pb128,2.42,ITEMID
3009pb129,2.42,ITEMID
3009pb130,2.42,ITEMID
3009pb131L,2.42,ITEMID
3009pb131R,2.42,ITEMID
3009pb132R,2.42,ITEMID
3009pb132L,2.42,ITEMID
3009pb133L,2.42,ITEMID
3009pb133R,2.42,ITEMID
3622pb015R,1.32,ITEMID
3622pb015L,1.32,ITEMID
3622pb016L,1.32,ITEMID
3622pb016R,1.32,ITEMID
3008pb108L,3.23,ITEMID
3008pb108R,3.23,ITEMID
3008pb109R,3.23,ITEMID
3008pb109L,3.23,ITEMID
3008pb110L,3.23,ITEMID
3008pb110R,3.23,ITEMID
30562pb013,5.65,ITEMID
4215pb066,2.5,ITEMID
88431,0.26,ITEMID
4170pb01,2.0,ITEMID
6111pb007,3.8,ITEMID
4493c01pb07,14.0,ITEMID
89524,1.4,ITEMID
91661,1.4,ALTITEMID
91665,1.4,ALTITEMID
89522,0.1,ITEMID
34078,0.1,ALTITEMID
3846pb027,0.42,ITEMID
3846pb028,0.42,ITEMID
89520,0.6,ITEMID
91379,0.6,ALTITEMID
973pb0680c01,1.25,ITEMID
973pb0681c01,1.3,ITEMID
973pb0682c01,1.25,ITEMID
973pb0680,0.82,ITEMID
973pb0681,0.82,ITEMID
973pb0682,0.82,ITEMID
970c86pb02,1.16,ITEMID
3221stk01,1.5,ITEMID
3840pb16,0.3,ITEMID
3009pb134L,2.42,ITEMID
BA008pb07,3.32,ITEMID
8896stk01,0.8,ITEMID
87781pb01,0.98,ITEMID
89801,1.8,ITEMID
973pb0683,0.82,ITEMID
973pb0683c01,1.25,ITEMID
973pb0684,0.82,ITEMID
973pb0684c01,1.25,ITEMID
970c01pb01,1.16,ITEMID
3626pb0444,0.54,ITEMID
3626bpb0444,0.54,ALTITEMID
3626cpb0444,0.54,ALTITEMID
3626pb0445,0.54,ITEMID
3626bpb0445,0.54,ALTITEMID
3626cpb0445,0.54,ALTITEMID
2446pb30,0.52,ITEMID
8899stk01,1.8,ITEMID
90414,1.8,ALTITEMID
8899stk02,1.6,ITEMID
89829,1.6,ALTITEMID
6152apb07,3.58,ITEMID
973pb0685,0.82,ITEMID
973pb0685c01,1.25,ITEMID
973pb0686,0.82,ITEMID
973pb0686c01,1.25,ITEMID
973pb0687,0.82,ITEMID
973pb0687c01,1.25,ITEMID
973pb0688,0.82,ITEMID
973pb0688c01,1.25,ITEMID
45301pb012,8.6,ITEMID
45705pb009,8.0,ITEMID
3626pb0446,0.54,ITEMID
3626bpb0446,0.54,ALTITEMID
3626cpb0446,0.54,ALTITEMID
3626pb0447,0.54,ITEMID
3626bpb0447,0.54,ALTITEMID
3626cpb0447,0.54,ALTITEMID
3626pb0448,0.54,ITEMID
89523,10.43,ITEMID
87421,3.7,ITEMID
90195,0.74,ITEMID
87620,1.0,ITEMID
2335pb063,0.5,ITEMID
2586px19,0.51,ITEMID
7946stk01,2.0,ITEMID
91061,2.0,ALTITEMID
7948stk01,0.2,ITEMID
91062,0.2,ALTITEMID
90258,1.31,ITEMID
39683,1.31,ALTITEMID
64390,3.2,ITEMID
2490pb08,5.25,ITEMID
2490pb09,5.25,ITEMID
8077stk01,1.64,ITEMID
8078stk01,0.95,ITEMID
90786,0.95,ALTITEMID
5985stk01,1.5,ITEMID
91792,1.5,ALTITEMID
5984stk01,1.58,ITEMID
90784,1.58,ALTITEMID
89519,13.3,ITEMID
3068pb0315,0.45,ITEMID
3068bpb0315,0.45,ALTITEMID
90322,0.42,ITEMID
86208,0.33,ITEMID
92340,20.5,ITEMID
973pb0693c01,1.25,ITEMID
973pb0691c01,1.25,ITEMID
973pb0692c01,1.3,ITEMID
973pb0691,0.82,ITEMID
973pb0692,0.82,ITEMID
970c00pb0062,1.16,ITEMID
2587pb23,0.77,ITEMID
2587pb24,0.77,ITEMID
4215bpb36,3.0,ITEMID
973pb0693,0.82,ITEMID
31111pb035,23.0,ITEMID
30144pb082,6.73,ITEMID
3009pb134R,2.42,ITEMID
48123c01,97.0,ITEMID
48125c05,46.0,ITEMID
2291pb03,29.0,ITEMID
89391c01,84.0,ITEMID
x77dc27,0.46,ITEMID
3855pb020,1.65,ITEMID
973pb0694c01,1.25,ITEMID
973pb0694,0.82,ITEMID
87566pb01,1.2,ITEMID
87569pb01,0.1,ITEMID
47567pb01,0.1,ALTITEMID
87568pb01L,0.1,ITEMID
87568pb01R,0.1,ITEMID
87567pb01,0.5,ITEMID
973pb0679,0.82,ITEMID
973pb0678,0.82,ITEMID
88760,7.0,ITEMID
88762c01pb01,12.0,ITEMID
88765pb01,32.0,ITEMID
51725pb05,2.5,ITEMID
88762c01pb02,12.0,ITEMID
88762c01pb03,11.0,ITEMID
88762c01pb04,11.0,ITEMID
31213pb020,18.0,ITEMID
89803pb01,40.0,ITEMID
88764pb01,39.0,ITEMID
6636pb025L,0.74,ITEMID
6636pb025R,0.74,ITEMID
3068pb0316,0.45,ITEMID
3068bpb0316,0.45,ALTITEMID
88765pb02,32.0,ITEMID
88766pb01,32.0,ITEMID
88767pb01,34.0,ITEMID
88762c01pb05,10.0,ITEMID
4198pb16,14.0,ITEMID
41970pb07,8.0,ITEMID
41970pb08,8.0,ITEMID
3011pb031,12.0,ITEMID
31111pb036,23.4,ITEMID
89751pb01,15.31,ITEMID
89411pb01c01,105.0,ITEMID
89195c01pb01,94.0,ITEMID
2291pb04,29.0,ITEMID
2300pb008,18.0,ITEMID
87700c01,172.0,ITEMID
87705,69.0,ITEMID
8211stk01,2.94,ITEMID
89817,2.94,ALTITEMID
8211stk02,1.51,ITEMID
89819,1.51,ALTITEMID
60777,12.0,ITEMID
88922,20.0,ITEMID
BA008pb08,3.32,ITEMID
973pb0695c01,1.3,ITEMID
973pb0696c01,1.3,ITEMID
3626pb0449,0.54,ITEMID
87941pb01,28.0,ITEMID
61073pb01,3.6,ITEMID
30602pb040L,1.0,ITEMID
30602pb040R,1.0,ITEMID
61678pb007L,1.0,ITEMID
61678pb007R,1.0,ITEMID
45677pb028,2.67,ITEMID
41768pb02,1.86,ITEMID
41767pb02,1.86,ITEMID
87944pb01,7.0,ITEMID
973pb0695,0.8,ITEMID
973pb0696,0.82,ITEMID
2431pb0096,0.53,ITEMID
40490pb004,2.6,ITEMID
40490pb005,2.6,ITEMID
40490pb006,2.6,ITEMID
3004pb087,0.83,ITEMID
3068pb0317,0.45,ITEMID
3068bpb0317,0.45,ALTITEMID
3068pb0318,0.45,ITEMID
3068bpb0318,0.45,ALTITEMID
3009pb135,2.42,ITEMID
6111pb008R,3.8,ITEMID
6111pb008L,3.8,ITEMID
2446pb31,0.52,ITEMID
BA023pb04,4.65,ITEMID
6180pb034a,3.0,ITEMID
6180pb034b,3.0,ITEMID
6180pb034c,3.0,ITEMID
6180pb034d,3.0,ITEMID
6629pb002,2.6,ITEMID
32524pb002,1.77,ITEMID
48452cx1pb01,13.0,ITEMID
44126pb014,2.67,ITEMID
44126pb015R,2.7,ITEMID
44126pb015L,2.7,ITEMID
8897stk01,1.8,ITEMID
41747pb033,2.43,ITEMID
41748pb033,2.43,ITEMID
2587pb25,0.77,ITEMID
970c00pb0063,1.16,ITEMID
973pb0697c01,1.25,ITEMID
3626pb0450,0.54,ITEMID
3626bpb0450,0.54,ALTITEMID
3626cpb0450,0.54,ALTITEMID
3678bpb019,2.15,ITEMID
973pb0698c01,1.25,ITEMID
973pb0697,0.82,ITEMID
973pb0698,0.82,ITEMID
4215bpb37,2.5,ITEMID
46413pb003,5.75,ITEMID
43712pb010,3.51,ITEMID
44126pb016,2.67,ITEMID
3008pb111,3.23,ITEMID
3008pb112,3.23,ITEMID
3004pb088,0.83,ITEMID
45410pb03,12.19,ITEMID
3249Benl,2.4,ITEMID
5983stk01,2.0,ITEMID
32271pb003L,2.65,ITEMID
32271pb003R,2.65,ITEMID
32009pb005L,3.5,ITEMID
32009pb005R,3.5,ITEMID
32348pb002,2.0,ITEMID
32528pb12,1.62,ITEMID
32527pb12,1.62,ITEMID
4093bpb01,24.2,ITEMID
4034pb01,1.5,ITEMID
45677pb029,2.72,ITEMID
4066pb367,8.1,ITEMID
87559,9.25,ITEMID
3010pb123,1.64,ITEMID
3009pb138,2.42,ITEMID
52031pb015,3.3,ITEMID
30586pb01L,2.52,ITEMID
30586pb01R,2.52,ITEMID
52041pb001,15.55,ITEMID
58827pb01L,5.29,ITEMID
58827pb01R,5.29,ITEMID
30387pb002,2.15,ITEMID
30387pb003,2.15,ITEMID
2431pb0097,0.53,ITEMID
4533pb007R,0.43,ITEMID
8093stk01,0.75,ITEMID
32083pb001,5.92,ITEMID
30144pb083,6.73,ITEMID
crssprt02pb60,2.42,ITEMID
crssprt01pb46,3.3,ITEMID
crssprt02pb59,2.5,ITEMID
crssprt01pb45,3.3,ITEMID
90322pb01,0.41,ITEMID
4066pb370,8.0,ITEMID
4066pb369,8.0,ITEMID
4066pb368,8.0,ITEMID
31213pb021,18.0,ITEMID
31333pb01,4.9,ITEMID
6474pb28,8.0,ITEMID
dupbunnyc01pb01,14.0,ITEMID
dupcat1pb02,23.0,ITEMID
3069pb0128,0.26,ITEMID
3069bpb0128,0.26,ALTITEMID
2431pb0098,0.53,ITEMID
3068pb0319,0.45,ITEMID
3068bpb0319,0.45,ALTITEMID
3068pb0320,0.45,ITEMID
3068bpb0320,0.45,ALTITEMID
3068pb0321,0.45,ITEMID
3068bpb0321,0.45,ALTITEMID
59349pb012,5.7,ITEMID
58381pb01,1.74,ITEMID
58380pb01,1.74,ITEMID
46413pb004,5.75,ITEMID
3626pb0451,0.54,ITEMID
89918,0.69,ITEMID
91673,0.69,ALTITEMID
973pb0699,0.8,ITEMID
973pb0699c01,1.3,ITEMID
90193,0.53,ITEMID
90192,0.02,ITEMID
4346pb20,0.9,ITEMID
970c36,1.17,ITEMID
44126pb017L,2.7,ITEMID
44126pb017R,2.6,ITEMID
52031pb016,3.3,ITEMID
50943pb02,1.18,ITEMID
30602pb032R,1.0,ITEMID
30602pb041L,1.0,ITEMID
30602pb041R,1.0,ITEMID
30602pb032L,0.97,ITEMID
8098stk01,0.36,ITEMID
90352,0.36,ALTITEMID
88432,0.35,ITEMID
2335pb022,0.5,ITEMID
2335pb021,0.5,ITEMID
2335pb023,0.5,ITEMID
4215bpb23,2.5,ITEMID
4215bpb24,2.5,ITEMID
7937stk01,0.5,ITEMID
90803,0.5,ALTITEMID
4162pb043,1.07,ITEMID
4162pb044,1.06,ITEMID
4864bpb031L,1.1,ITEMID
4864bpb031R,1.1,ITEMID
30602pb042L,1.0,ITEMID
30602pb042R,1.0,ITEMID
553px1a,0.88,ITEMID
BA009pb08,6.5,ITEMID
2456pb003,3.76,ITEMID
2456pb004,3.76,ITEMID
3001pb071,2.34,ITEMID
85353c01pb01,141.0,ITEMID
85359c01pb01,169.0,ITEMID
85348,36.0,ITEMID
85347,8.0,ITEMID
18012,8.0,ALTITEMID
85355,5.0,ITEMID
85355pb01,5.0,ITEMID
31111pb037,23.4,ITEMID
6474pb29,8.0,ITEMID
6474pb30,8.0,ITEMID
2291pb05,29.0,ITEMID
crssprt02pb61,2.5,ITEMID
crssprt02pb62,2.5,ITEMID
85353c02pb01,141.7,ITEMID
85355pb02,5.0,ITEMID
4066pb371,8.0,ITEMID
4215apb05,2.3,ITEMID
89198c01,237.0,ITEMID
89809,13.5,ITEMID
89389c01,20.0,ITEMID
89862,20.0,ITEMID
89845c01,195.0,ITEMID
6629pb003,2.6,ITEMID
4182pb026,3.0,ITEMID
4181pb026,3.0,ITEMID
wampa,31.33,ITEMID
2717pb07,2.9,ITEMID
2991b,2.2,ITEMID
43085pb04,23.0,ITEMID
58629pb02,36.0,ITEMID
30258pb017,0.48,ITEMID
91968c01,5.8,ITEMID
91994,5.8,ALTITEMID
92339,22.0,ITEMID
48064screwp,0.6,ITEMID
6636pb026,0.74,ITEMID
3069pb0129,0.26,ITEMID
3069bpb0129,0.26,ALTITEMID
87606pb01,5.9,ITEMID
30261pb011,0.4,ITEMID
3068pb0322,0.45,ITEMID
3068bpb0322,0.45,ALTITEMID
3068pb0323,0.45,ITEMID
3068bpb0323,0.45,ALTITEMID
3068pb0324,0.45,ITEMID
3068bpb0324,0.45,ALTITEMID
3068pb0325,0.45,ITEMID
3068bpb0325,0.45,ALTITEMID
3068pb0326,0.45,ITEMID
3068bpb0326,0.45,ALTITEMID
3068pb0327,0.45,ITEMID
3068bpb0327,0.45,ALTITEMID
4533pb009L,0.43,ITEMID
4533pb009R,0.43,ITEMID
44126pb018,2.7,ITEMID
44126pb019,2.7,ITEMID
89917,0.56,ITEMID
91675,0.56,ALTITEMID
973pb0700c01,1.3,ITEMID
970c00pb0064,1.15,ITEMID
3002pb15,1.94,ITEMID
2494pb15,2.0,ITEMID
2635pb01,21.5,ITEMID
crssprt02pb45d,2.5,ITEMID
BA012pb04,7.0,ITEMID
4865pb032,0.46,ITEMID
2873pb11,1.02,ITEMID
2635pb02,21.5,ITEMID
73037pb02,5.18,ITEMID
2623pb02,7.15,ITEMID
3008pb113,3.21,ITEMID
3001pb072,2.34,ITEMID
45411pb08,11.68,ITEMID
45411pb09,11.68,ITEMID
56204pb09,11.68,ALTITEMID
3245bpb17,1.5,ITEMID
3245bpb18,1.5,ITEMID
52031pb017,3.3,ITEMID
2431pb0099,0.53,ITEMID
3069pb0130,0.26,ITEMID
3069bpb0130,0.26,ALTITEMID
3626pb0452,0.54,ITEMID
3626bpb0452,0.54,ALTITEMID
3626cpb0452,0.54,ALTITEMID
973pb0701c01,1.25,ITEMID
973pb0701,0.82,ITEMID
973pb0702c01,1.25,ITEMID
973pb0702,0.82,ITEMID
8864stk02,1.54,ITEMID
89824,1.54,ALTITEMID
8864stk01,5.75,ITEMID
89823,5.75,ALTITEMID
8863stk02,1.2,ITEMID
90735,1.2,ALTITEMID
8863stk01,2.95,ITEMID
89822,2.95,ALTITEMID
89652,1.0,ITEMID
2756pb307,5.0,ITEMID
2756pb309,5.0,ITEMID
2756pb310,5.0,ITEMID
2756pb311,5.0,ITEMID
2756pb312,5.0,ITEMID
2756pb313,5.0,ITEMID
2756pb314,5.0,ITEMID
2756pb315,5.0,ITEMID
2756pb316,5.0,ITEMID
2756pb317,5.0,ITEMID
2756pb318,5.0,ITEMID
2756pb319,5.0,ITEMID
2756pb320,5.0,ITEMID
2756pb321,5.0,ITEMID
2756pb322,5.0,ITEMID
2756pb324,5.0,ITEMID
2756pb325,5.0,ITEMID
2756pb326,5.0,ITEMID
2756pb327,5.0,ITEMID
2756pb328,5.0,ITEMID
2756pb329,5.0,ITEMID
2756pb331,5.0,ITEMID
2756pb332,5.0,ITEMID
2756pb333,5.0,ITEMID
2756pb334,5.0,ITEMID
2756pb335,5.0,ITEMID
2756pb308,5.0,ITEMID
2756pb323,5.0,ITEMID
2756pb330,5.0,ITEMID
3004pb080,0.83,ITEMID
8898stk01,2.05,ITEMID
4150pb041,0.33,ITEMID
4150pb042,0.33,ITEMID
2431pb0100,0.57,ITEMID
48288pb07,12.96,ITEMID
4066pb372,8.0,ITEMID
64806,0.76,ITEMID
6172,189.0,ITEMID
42359,36.0,ITEMID
7936stk01,0.6,ITEMID
90600,0.6,ALTITEMID
87574c01,57.1,ITEMID
87619,4.0,ITEMID
87513c01,40.0,ITEMID
50947pb010,0.7,ITEMID
30360pb02,7.59,ITEMID
2739b,0.68,ITEMID
64227c01,63.0,ITEMID
4066pb373,8.0,ITEMID
10213stk01,1.0,ITEMID
91551,1.0,ALTITEMID
8214stk01,2.1,ITEMID
89821,2.1,ALTITEMID
973pb0703,0.82,ITEMID
973pb0703c01,1.25,ITEMID
87797,4.5,ITEMID
87803pb01,2.7,ITEMID
87798,2.9,ITEMID
87794,11.0,ITEMID
87807,5.7,ITEMID
87796,3.1,ITEMID
87806pb01,2.7,ITEMID
87799,1.5,ITEMID
87802,2.5,ITEMID
87801,7.7,ITEMID
87800pb01,8.2,ITEMID
87815,8.3,ITEMID
87816,7.6,ITEMID
87817,2.6,ITEMID
87805,2.1,ITEMID
87808,2.6,ITEMID
87810,7.0,ITEMID
87811,2.4,ITEMID
6259pb011,4.0,ITEMID
30562pb014,6.0,ITEMID
30562pb015,6.0,ITEMID
4864bpb018,1.0,ITEMID
4864bpb017,1.0,ITEMID
50947pb011L,0.7,ITEMID
50947pb011R,0.7,ITEMID
